,listing_id,avg_museum_rating,avg_restaurant_rating
44427,27612561,2.65,4.22
44428,27612667,2.5,4.54
44429,27612876,2.55,3.94
44430,27612925,2.85,4.18
44431,27615530,2.1,4.36
44432,27620424,2.45,3.71
44433,27620701,2.3,4.14
44434,27622210,2.55,4.41
44435,27624008,1.8,4.43
44436,27624455,2.25,4.35
44437,27624476,3.15,4.19
44438,27624539,2.1,4.36
44439,27625015,2.2,3.43
44440,27627627,2.1,4.19
44441,27628103,2.3,4.41
44442,27628195,2.2,4.33
44443,27628293,2.5,3.92
44444,27628302,2.67,4.16
44445,27628480,3.65,3.85
44446,27628754,2.35,4.44
44447,27629151,2.55,4.24
44448,27629205,2.5,3.87
44449,27630335,2.0,3.74
44450,27632141,1.85,4.14
44451,27632496,2.4,3.78
44452,27632557,2.1,3.97
44453,27633968,2.45,4.3
44454,27633987,2.85,4.28
44455,27634760,2.0,3.92
44456,27635012,2.0,4.13
44457,27635096,2.85,4.45
44458,27635136,3.15,4.26
44459,27636167,3.3,4.14
44460,27636227,1.6,4.41
44461,27636769,2.4,4.28
44462,27637053,2.55,4.06
44463,27637065,2.6,3.91
44464,27637220,3.15,4.38
44465,27637362,1.75,4.21
44466,27637755,2.65,4.04
44467,27638014,3.2,3.96
44468,27638567,2.7,4.11
44469,27638575,2.55,4.19
44470,27639125,2.8,3.86
44471,27639437,2.1,4.16
44472,27639832,2.9,4.04
44473,27640693,2.45,4.17
44474,27644962,2.0,4.05
44475,27645490,2.6,4.31
44476,27647168,2.1,3.97
44477,27649154,1.8,4.02
44478,27649404,1.9,3.85
44479,27649442,2.1,3.95
44480,27649901,2.1,3.68
44481,27650083,2.1,3.78
44482,27650192,2.1,3.97
44483,27650553,1.8,4.25
44484,27650624,2.3,4.17
44485,27651236,3.45,4.29
44486,27651319,2.25,3.78
44487,27652402,2.05,3.78
44488,27652752,2.05,3.78
44489,27653212,2.25,3.78
44490,27654484,2.65,4.33
44491,27654829,1.7,4.11
44492,27655194,1.85,4.43
44493,27655930,1.8,4.42
44494,27655939,2.5,4.22
44495,27655987,2.15,4.12
44496,27656004,1.8,4.05
44497,27656046,2.0,4.44
44498,27656104,2.55,4.26
44499,27657260,2.8,4.29
44500,27657263,1.8,4.03
44501,27657926,2.6,3.98
44502,27658108,1.8,4.37
44503,27658203,2.95,3.87
44504,27659298,3.1,3.9
44505,27659540,2.5,4.18
44506,27659936,3.0,3.86
44507,27661175,2.1,3.7
44508,27661690,2.35,4.31
44509,27662837,2.55,4.02
44510,27663407,1.8,4.16
44511,27663483,2.45,3.86
44512,27663891,3.3,4.11
44513,27670111,2.1,3.71
44514,27671796,2.55,4.03
44515,27671971,2.95,4.16
44516,27672277,3.05,4.32
44517,27672450,2.6,4.11
44518,27672939,2.85,4.18
44519,27673450,2.2,4.18
44520,27673543,2.4,4.17
44521,27673700,2.0,4.18
44522,27675004,2.3,4.06
44523,27675430,2.0,4.18
44524,27676268,2.6,3.81
44525,27676274,2.3,3.89
44526,27677497,3.0,4.22
44527,27677513,1.75,4.28
44528,27677652,2.3,3.92
44529,27677869,2.8,4.1
44530,27677881,2.6,4.09
44531,27678012,2.65,4.34
44532,27678171,2.6,4.38
44533,27678259,2.27,3.33
44534,27678634,3.45,4.09
44535,27679047,3.05,4.07
44536,27679271,2.6,4.23
44537,27681015,2.35,4.44
44538,27681497,2.2,4.23
44539,27681714,1.5,4.07
44540,27681899,2.9,4.18
44541,27682748,3.25,3.86
44542,27682933,2.95,3.64
44543,27683058,2.2,4.26
44544,27685550,2.3,3.94
44545,27686998,2.95,4.28
44546,27687518,3.25,3.75
44547,27689960,3.2,3.87
44548,27692662,2.9,4.16
44549,27693532,1.8,4.18
44550,27693534,1.8,4.34
44551,27694474,2.25,4.06
44552,27695485,2.5,4.03
44553,27695623,2.05,4.21
44554,27695755,2.5,4.01
44555,27695886,2.3,3.98
44556,27696495,1.8,4.13
44557,27696846,2.9,3.86
44558,27696888,2.8,3.76
44559,27696928,2.6,4.01
44560,27697082,2.1,4.12
44561,27697284,2.55,4.16
44562,27697669,2.55,3.99
44563,27698582,2.5,4.29
44564,27699052,2.7,4.17
44565,27699630,2.2,4.33
44566,27700281,2.3,4.16
44567,27700366,2.25,4.03
44568,27700747,3.93,4.02
44569,27700753,2.4,4.18
44570,27701460,2.7,4.37
44571,27701535,2.65,4.02
44572,27701612,2.6,4.27
44573,27702171,3.55,3.96
44574,27702778,2.25,3.68
44575,27703016,2.0,4.3
44576,27703357,2.6,3.94
44577,27703561,3.1,3.85
44578,27703578,2.05,4.24
44579,27703614,3.1,4.09
44580,27703666,2.75,4.15
44581,27703806,2.45,4.08
44582,27703859,2.35,4.12
44583,27703865,2.9,4.36
44584,27704461,2.7,4.08
44585,27704612,2.45,4.03
44586,27704712,2.1,4.23
44587,27704797,2.7,4.19
44588,27705191,2.25,4.26
44589,27705293,2.9,4.19
44590,27705424,2.7,4.19
44591,27706017,2.75,4.14
44592,27706786,2.8,4.08
44593,27706929,2.3,3.94
44594,27707196,3.1,4.03
44595,27707363,2.8,3.74
44596,27707536,1.8,4.0
44597,27707562,2.27,3.36
44598,27707579,2.8,4.07
44599,27707814,2.6,3.87
44600,27708227,2.45,4.23
44601,27710264,2.05,4.31
44602,27712922,3.05,4.34
44603,27714862,2.45,3.9
44604,27716398,2.45,4.08
44605,27717773,1.95,4.07
44606,27720111,2.8,4.19
44607,27720812,2.2,4.2
44608,27721695,3.2,3.92
44609,27723472,2.1,4.15
44610,27723558,2.45,4.17
44611,27723717,2.45,4.17
44612,27723810,2.1,3.98
44613,27723975,2.45,4.19
44614,27724209,2.1,3.97
44615,27724217,2.8,3.79
44616,27724353,2.55,4.17
44617,27724572,2.8,3.89
44618,27724977,2.8,4.19
44619,27725029,3.35,4.18
44620,27725392,2.9,4.1
44621,27725844,2.05,4.36
44622,27726911,2.55,4.28
44623,27727351,1.9,4.17
44624,27727442,2.65,4.51
44625,27727456,2.6,4.14
44626,27728261,3.1,4.42
44627,27728631,3.55,4.04
44628,27729476,2.8,4.1
44629,27730153,1.85,4.35
44630,27730191,2.45,3.84
44631,27730535,2.9,4.27
44632,27730757,2.55,4.18
44633,27730786,2.65,4.61
44634,27731269,2.75,4.01
44635,27731601,2.3,4.42
44636,27732981,2.5,4.09
44637,27733012,2.5,4.01
44638,27733195,3.1,4.14
44639,27733301,2.35,4.11
44640,27733464,3.2,4.11
44641,27733542,1.95,3.98
44642,27734811,2.45,3.84
44643,27734874,2.65,4.43
44644,27734989,3.15,4.25
44645,27735126,3.3,4.09
44646,27735315,2.65,3.91
44647,27735527,1.85,4.21
44648,27735701,3.3,4.02
44649,27735883,2.6,3.88
44650,27736075,2.4,4.23
44651,27736140,2.35,4.27
44652,27737403,2.45,4.29
44653,27746437,3.05,4.22
44654,27747379,2.35,4.08
44655,27748069,3.25,4.26
44656,27748256,1.85,4.19
44657,27749038,1.95,4.07
44658,27749144,2.65,4.1
44659,27751821,2.45,4.13
44660,27752128,2.8,4.19
44661,27752346,2.85,3.79
44662,27752788,2.55,4.17
44663,27753677,2.65,4.06
44664,27754177,3.3,4.19
44665,27754181,3.15,3.64
44666,27755257,2.25,4.13
44667,27756145,2.1,4.24
44668,27756524,2.95,3.82
44669,27756576,1.95,4.14
44670,27756639,2.8,3.79
44671,27756977,1.95,4.16
44672,27757169,2.2,4.31
44673,27758379,3.35,4.46
44674,27758524,3.0,4.35
44675,27758562,2.2,4.17
44676,27759146,2.2,4.31
44677,27759308,2.25,3.97
44678,27759455,2.25,4.19
44679,27759736,2.8,4.26
44680,27760207,2.3,4.28
44681,27760799,3.05,3.86
44682,27761224,2.5,3.75
44683,27761249,2.25,3.96
44684,27761618,3.25,4.38
44685,27761683,2.55,4.12
44686,27762497,3.05,4.09
44687,27762711,2.4,4.34
44688,27762722,1.8,4.23
44689,27763032,3.0,4.37
44690,27763575,2.55,4.34
44691,27763789,2.55,4.22
44692,27763960,2.4,4.37
44693,27769649,2.05,4.4
44694,27770423,1.8,4.25
44695,27772362,1.95,4.27
44696,27772671,2.1,4.26
44697,27773319,2.3,4.02
44698,27774442,2.65,4.45
44699,27774740,3.1,4.25
44700,27774997,1.8,4.21
44701,27775534,2.95,4.03
44702,27775893,2.4,4.43
44703,27776000,3.15,3.67
44704,27776337,2.65,4.18
44705,27776926,2.45,4.07
44706,27777723,2.85,4.31
44707,27778703,2.5,4.16
44708,27779135,2.95,4.34
44709,27779178,2.2,4.12
44710,27779334,2.8,4.14
44711,27779367,2.85,4.15
44712,27779800,2.8,4.38
44713,27779861,2.25,4.32
44714,27779884,2.4,4.31
44715,27779925,2.75,3.88
44716,27779997,2.4,4.26
44717,27780321,2.8,4.38
44718,27780589,2.55,4.28
44719,27781093,2.55,4.09
44720,27781325,1.79,3.65
44721,27781671,2.95,4.25
44722,27781833,2.75,4.19
44723,27782635,2.9,4.11
44724,27782707,2.8,4.07
44725,27782761,3.1,3.85
44726,27782804,2.0,4.08
44727,27782893,3.55,4.06
44728,27782948,2.95,4.11
44729,27783037,2.25,4.1
44730,27783470,2.37,4.18
44731,27783586,2.6,4.01
44732,27783611,2.05,3.78
44733,27783614,2.35,4.15
44734,27783886,2.85,4.32
44735,27783928,2.4,4.27
44736,27784070,3.3,4.32
44737,27784090,2.55,4.16
44738,27784542,3.5,4.46
44739,27784556,2.7,4.47
44740,27784595,2.2,4.29
44741,27784858,2.5,4.19
44742,27785049,2.35,4.19
44743,27785138,2.2,4.19
44744,27785327,1.8,4.25
44745,27785672,1.8,4.25
44746,27785712,2.8,4.12
44747,27786254,3.3,3.83
44748,27786837,2.3,4.3
44749,27787143,3.45,4.15
44750,27787312,3.2,4.11
44751,27787386,3.0,4.06
44752,27787655,2.9,4.13
44753,27787665,3.2,4.03
44754,27788038,3.0,4.02
44755,27788122,3.35,3.78
44756,27788146,3.3,4.05
44757,27788408,1.8,4.28
44758,27788826,2.1,4.06
44759,27789558,3.25,3.86
44760,27795110,2.9,4.16
44761,27795234,2.75,4.05
44762,27795695,2.5,3.97
44763,27798930,2.8,4.19
44764,27798942,3.15,4.19
44765,27801953,2.45,4.08
44766,27802387,2.05,4.21
44767,27802400,2.4,4.01
44768,27802430,2.5,4.09
44769,27803315,2.05,4.1
44770,27803428,2.9,4.18
44771,27803732,2.3,4.06
44772,27803759,2.35,4.09
44773,27804075,1.9,4.2
44774,27804081,2.2,4.25
44775,27805071,2.25,4.16
44776,27805652,2.6,4.26
44777,27806073,2.5,4.17
44778,27807007,2.67,3.89
44779,27807260,3.2,4.16
44780,27807509,2.7,4.05
44781,27808176,2.15,3.98
44782,27808210,2.65,4.49
44783,27808649,2.3,4.55
44784,27808711,2.15,4.28
44785,27808723,2.3,4.11
44786,27809255,2.2,4.12
44787,27809291,3.05,4.39
44788,27809696,2.65,4.36
44789,27809874,2.3,4.16
44790,27810309,2.0,4.41
44791,27810474,2.2,4.28
44792,27810540,2.45,4.16
44793,27810603,2.35,4.42
44794,27810647,3.15,3.94
44795,27810880,2.2,4.36
44796,27811050,2.8,4.27
44797,27812039,2.3,4.07
44798,27812071,2.05,4.47
44799,27813221,2.95,4.34
44800,27814106,2.85,4.05
44801,27814625,2.2,4.19
44802,27814780,2.55,4.29
44803,27815089,2.8,3.86
44804,27816015,2.3,4.07
44805,27817851,2.3,3.99
44806,27820443,2.25,4.37
44807,27823763,3.1,4.27
44808,27824606,3.55,4.19
44809,27825381,2.65,4.4
44810,27827074,3.3,4.23
44811,27827344,2.6,4.12
44812,27827516,3.0,4.22
44813,27827834,1.95,4.04
44814,27827984,2.6,3.84
44815,27828162,2.85,3.87
44816,27829198,2.25,4.19
44817,27829226,2.45,4.11
44818,27829546,2.55,4.32
44819,27830753,1.8,4.1
44820,27831199,2.65,4.29
44821,27831402,2.55,4.4
44822,27831511,2.8,4.22
44823,27831715,2.25,4.16
44824,27831928,1.9,4.33
44825,27832001,3.3,3.94
44826,27832008,2.9,4.19
44827,27832135,2.7,4.17
44828,27832693,2.9,3.76
44829,27832695,2.6,4.44
44830,27832962,1.8,4.39
44831,27833243,3.1,3.95
44832,27833897,2.2,4.3
44833,27834075,2.0,4.14
44834,27834828,3.05,4.08
44835,27835243,2.3,4.2
44836,27835546,3.25,4.06
44837,27835751,2.85,4.23
44838,27835803,2.35,4.04
44839,27836864,2.15,3.9
44840,27837862,2.0,4.39
44841,27838541,2.35,4.49
44842,27839014,1.55,4.43
44843,27839085,2.45,4.09
44844,27840206,2.05,3.86
44845,27840650,2.25,3.86
44846,27845501,2.55,3.85
44847,27846079,2.3,4.1
44848,27846558,2.45,3.98
44849,27846659,1.85,4.02
44850,27847478,3.1,4.25
44851,27848370,2.55,4.34
44852,27848695,3.2,4.15
44853,27849339,2.65,4.2
44854,27850382,3.05,4.26
44855,27850610,2.4,3.99
44856,27851442,2.7,4.01
44857,27851725,2.65,4.1
44858,27851821,2.65,4.53
44859,27852017,2.45,4.07
44860,27852410,3.5,3.9
44861,27852611,2.6,4.11
44862,27852878,2.75,4.43
44863,27853108,1.55,4.45
44864,27853417,2.75,4.3
44865,27853549,2.0,3.94
44866,27853557,1.55,4.43
44867,27853643,3.1,3.92
44868,27853696,2.8,4.21
44869,27854183,2.65,4.35
44870,27854483,2.8,3.89
44871,27854597,1.89,3.99
44872,27854933,2.45,3.9
44873,27855340,2.65,4.26
44874,27855718,2.25,4.13
44875,27857163,2.5,3.98
44876,27857198,2.0,4.38
44877,27858785,2.2,4.2
44878,27859036,2.6,4.37
44879,27862058,1.8,4.28
44880,27863332,3.1,4.11
44881,27867021,2.7,4.13
44882,27869100,2.4,4.22
44883,27869147,2.0,4.08
44884,27869757,2.65,4.53
44885,27869889,1.9,3.8
44886,27870860,2.3,4.2
44887,27870884,2.3,4.29
44888,27873228,3.25,4.42
44889,27873545,2.5,4.13
44890,27873962,2.45,3.98
44891,27874237,2.9,4.16
44892,27874304,2.55,4.03
44893,27874671,1.95,4.26
44894,27875571,2.3,4.41
44895,27875757,2.85,4.34
44896,27875951,2.85,3.83
44897,27876063,2.0,4.38
44898,27876203,2.65,4.29
44899,27876238,2.65,4.24
44900,27876268,3.55,4.16
44901,27876546,1.8,4.35
44902,27876600,2.75,4.21
44903,27876953,3.0,4.41
44904,27877906,2.2,4.2
44905,27878324,1.8,4.14
44906,27878456,2.8,3.89
44907,27880692,2.45,4.2
44908,27883184,2.45,4.41
44909,27889231,1.8,4.16
44910,27890305,2.55,4.05
44911,27890325,2.75,4.27
44912,27890556,2.3,4.09
44913,27890781,2.25,3.86
44914,27891385,2.3,4.09
44915,27891791,3.45,4.18
44916,27892359,2.65,4.45
44917,27892770,2.45,4.06
44918,27893211,2.35,4.44
44919,27894795,2.3,4.0
44920,27896043,2.65,4.29
44921,27897946,2.9,3.78
44922,27899019,2.25,4.19
44923,27899123,2.35,4.21
44924,27899216,2.1,3.91
44925,27899355,2.6,4.19
44926,27900478,2.8,4.19
44927,27900847,2.65,4.12
44928,27901272,2.9,4.13
44929,27901442,1.9,4.26
44930,27901764,2.05,3.78
44931,27902158,2.4,4.33
44932,27902687,2.35,4.41
44933,27902732,2.3,4.2
44934,27902753,1.9,4.23
44935,27902950,2.6,3.94
44936,27903283,2.45,4.03
44937,27903413,2.55,4.21
44938,27903590,3.45,3.99
44939,27903897,2.65,4.04
44940,27904413,2.4,4.1
44941,27904745,2.0,4.26
44942,27904838,2.6,3.99
44943,27904840,2.4,4.14
44944,27905195,3.35,4.44
44945,27905414,2.0,4.06
44946,27905537,3.1,4.22
44947,27905538,2.6,4.09
44948,27905583,3.35,3.97
44949,27905634,2.85,4.15
44950,27905904,2.6,4.09
44951,27906203,2.95,3.49
44952,27906440,3.4,4.14
44953,27906663,1.95,4.11
44954,27906833,2.45,4.55
44955,27906875,2.65,4.13
44956,27907554,2.1,4.21
44957,27909175,2.4,4.13
44958,27909345,2.65,4.19
44959,27909989,2.7,3.79
44960,27910083,2.3,4.26
44961,27910119,2.85,4.16
44962,27911463,2.35,3.9
44963,27914324,2.3,4.3
44964,27915673,3.2,4.23
44965,27919288,3.1,4.16
44966,27920036,2.45,3.96
44967,27921812,2.3,4.08
44968,27921952,2.8,3.81
44969,27922598,3.2,3.87
44970,27922834,2.4,4.29
44971,27923071,2.4,3.96
44972,27923275,2.6,4.1
44973,27923577,2.05,3.55
44974,27924419,3.3,3.92
44975,27924615,3.0,4.01
44976,27924639,3.05,3.76
44977,27925155,3.2,4.15
44978,27925891,1.95,4.19
44979,27926311,3.1,4.37
44980,27926383,2.75,4.31
44981,27926502,2.75,4.41
44982,27926562,2.15,4.19
44983,27926975,2.6,4.17
44984,27927124,2.15,4.24
44985,27927147,2.7,3.91
44986,27927394,2.4,4.35
44987,27928809,2.4,4.39
44988,27929173,2.6,3.92
44989,27929288,2.85,4.17
44990,27929389,1.8,4.17
44991,27929894,2.45,4.22
44992,27929993,2.6,4.26
44993,27930322,2.7,4.04
44994,27930328,3.2,4.12
44995,27930717,2.25,4.05
44996,27930888,2.0,4.42
44997,27931134,2.8,4.0
44998,27931267,2.95,4.18
44999,27931469,2.5,3.87
45000,27931470,2.7,3.87
45001,27931471,2.5,3.73
45002,27931538,1.9,3.84
45003,27931584,2.6,3.94
45004,27932133,2.55,4.28
45005,27932548,2.45,4.19
45006,27932928,2.35,4.17
45007,27933214,3.0,4.05
45008,27933429,2.65,4.35
45009,27933895,2.25,4.29
45010,27934066,2.0,4.32
45011,27934085,1.8,4.03
45012,27934221,2.45,4.24
45013,27934310,1.8,3.96
45014,27934322,1.8,3.76
45015,27934562,1.8,3.76
45016,27934876,2.45,4.1
45017,27935275,3.25,4.21
45018,27935369,2.8,3.99
45019,27935946,2.9,3.36
45020,27936061,2.75,3.9
45021,27936839,2.65,4.0
45022,27937233,3.05,4.51
45023,27937564,3.5,4.33
45024,27938207,3.55,4.01
45025,27939557,3.55,4.01
45026,27948294,2.8,4.21
45027,27949286,2.05,4.31
45028,27950522,3.25,4.14
45029,27951070,2.3,3.86
45030,27951343,2.55,4.12
45031,27951475,1.95,4.04
45032,27951741,3.35,4.01
45033,27952152,2.45,4.33
45034,27952837,2.8,4.08
45035,27952988,3.05,4.32
45036,27953124,1.9,3.85
45037,27953391,2.35,3.96
45038,27953636,2.55,4.04
45039,27953641,1.85,4.27
45040,27953771,2.85,4.29
45041,27953850,2.05,3.78
45042,27954057,3.0,4.15
45043,27954349,2.65,4.31
45044,27954369,3.3,4.02
45045,27955466,2.55,4.06
45046,27955732,2.25,4.43
45047,27955820,2.35,3.81
45048,27956226,2.7,4.37
45049,27956646,2.25,4.03
45050,27956689,2.0,4.28
45051,27956837,2.55,3.99
45052,27957027,2.15,4.11
45053,27957371,2.45,4.29
45054,27957559,2.8,4.01
45055,27957668,2.05,4.33
45056,27958029,3.55,4.08
45057,27958130,1.8,4.01
45058,27959042,2.35,4.28
45059,27959119,3.0,4.15
45060,27959350,2.5,4.27
45061,27959475,2.85,4.2
45062,27960021,2.05,3.85
45063,27960107,2.15,4.16
45064,27960664,2.85,4.2
45065,27960714,2.8,3.74
45066,27960940,2.4,4.56
45067,27961738,2.1,3.61
45068,27961920,2.45,4.17
45069,27962060,2.45,4.25
45070,27962133,2.45,4.18
45071,27962298,2.15,4.01
45072,27962373,2.25,4.17
45073,27963195,2.7,3.99
45074,27963404,2.85,4.37
45075,27964166,2.5,4.14
45076,27964293,1.5,4.21
45077,27964410,2.25,4.15
45078,27965586,2.6,4.19
45079,27965802,2.85,3.92
45080,27965850,2.6,4.14
45081,27966667,3.05,4.32
45082,27967580,2.5,4.08
45083,27967972,1.8,4.05
45084,27969875,2.1,4.03
45085,27973780,2.45,4.22
45086,27973787,2.25,4.32
45087,27973818,2.25,4.32
45088,27973819,2.5,4.35
45089,27973824,2.5,4.34
45090,27973831,2.25,4.28
45091,27973863,2.45,4.31
45092,27973872,2.25,4.28
45093,27973907,2.25,4.26
45094,27973932,2.25,4.28
45095,27973939,2.25,4.28
45096,27975018,2.25,4.4
45097,27975669,2.8,3.99
45098,27975725,1.89,3.97
45099,27975978,1.89,3.81
45100,27977653,2.65,4.01
45101,27977682,2.6,4.07
45102,27977824,2.4,4.14
45103,27979751,2.65,4.18
45104,27980527,3.0,4.19
45105,27980699,2.45,4.38
45106,27981631,2.85,4.22
45107,27982020,2.45,4.08
45108,27982303,3.15,4.14
45109,27983108,2.0,4.4
45110,27983120,1.9,4.17
45111,27984123,3.0,4.14
45112,27984354,1.85,4.43
45113,27984601,2.05,4.39
45114,27986129,2.55,4.08
45115,27986246,1.8,4.04
45116,27986376,2.15,4.07
45117,27986496,2.15,4.08
45118,27986499,2.15,4.09
45119,27987084,2.05,4.55
45120,27987152,3.65,3.91
45121,27987312,2.1,3.96
45122,27987939,2.5,4.35
45123,27988211,1.8,4.26
45124,27988990,3.3,4.36
45125,27988992,2.65,4.03
45126,27989142,2.65,4.6
45127,27989234,2.5,3.95
45128,27989656,1.75,4.36
45129,27989689,2.0,4.43
45130,27989719,2.85,4.43
45131,27989781,3.1,4.21
45132,27989816,2.65,3.73
45133,27989869,2.05,4.16
45134,27990969,2.45,4.13
45135,27991020,3.1,4.32
45136,27992618,2.0,4.35
45137,27992851,2.85,4.3
45138,27993039,2.95,4.15
45139,27993571,2.35,3.91
45140,27993666,2.4,4.39
45141,28001559,2.75,4.27
45142,28001862,2.2,4.18
45143,28002408,2.65,4.37
45144,28002981,3.3,4.14
45145,28003526,2.55,4.32
45146,28003856,1.85,4.44
45147,28004641,2.3,4.42
45148,28004994,2.05,4.39
45149,28008005,2.65,4.05
45150,28008414,2.65,4.09
45151,28008628,1.8,4.11
45152,28008708,1.8,4.04
45153,28009110,2.6,3.73
45154,28009445,1.8,4.28
45155,28009446,1.8,4.34
45156,28009479,2.55,4.26
45157,28009569,2.25,4.01
45158,28009721,2.85,4.08
45159,28009890,2.0,4.24
45160,28010219,1.9,4.35
45161,28010779,2.65,4.11
45162,28011594,3.2,4.02
45163,28011745,2.5,4.27
45164,28011964,1.9,4.15
45165,28012031,3.45,3.86
45166,28012942,2.4,4.24
45167,28012966,2.0,4.46
45168,28012986,2.75,4.12
45169,28013358,1.9,4.29
45170,28013709,2.3,4.23
45171,28014073,3.25,4.02
45172,28014366,3.0,4.22
45173,28014495,2.8,4.0
45174,28014650,2.6,4.59
45175,28014733,2.9,4.08
45176,28014842,3.2,4.04
45177,28015213,2.5,4.3
45178,28015494,2.9,4.37
45179,28015516,2.75,3.74
45180,28015891,2.3,4.09
45181,28016217,3.65,4.15
45182,28021392,1.47,3.96
45183,28021959,1.89,4.11
45184,28022700,2.8,3.91
45185,28024456,3.45,4.14
45186,28025050,3.1,4.08
45187,28025630,3.0,4.12
45188,28025772,2.6,4.11
45189,28026116,2.55,4.04
45190,28026246,2.8,4.45
45191,28027550,2.5,4.15
45192,28028018,2.0,4.38
45193,28028868,1.95,4.12
45194,28028898,2.1,4.47
45195,28029114,2.1,4.44
45196,28029439,2.95,3.78
45197,28029982,1.9,3.92
45198,28030184,3.25,4.19
45199,28030282,1.9,3.86
45200,28030557,2.55,4.16
45201,28030637,3.1,4.13
45202,28030751,3.2,4.06
45203,28031322,3.55,4.12
45204,28031528,2.6,4.02
45205,28031581,2.25,3.89
45206,28031654,2.15,4.17
45207,28032047,2.8,3.89
45208,28032987,2.55,4.3
45209,28033675,2.5,4.36
45210,28033814,1.8,4.09
45211,28035852,2.1,3.57
45212,28037445,2.25,3.95
45213,28040605,2.5,4.26
45214,28042536,3.2,4.41
45215,28042839,3.45,4.07
45216,28043195,2.1,3.77
45217,28044146,1.89,3.96
45218,28045230,2.8,4.15
45219,28046416,2.85,3.99
45220,28046788,2.6,4.06
45221,28046851,2.29,4.31
45222,28047011,2.5,4.13
45223,28047046,2.35,4.36
45224,28047147,2.5,4.08
45225,28047244,2.9,4.15
45226,28047666,1.75,4.0
45227,28049432,3.45,4.3
45228,28049456,2.55,4.34
45229,28049520,2.6,4.34
45230,28049623,2.6,3.94
45231,28050087,3.4,4.06
45232,28050268,3.4,4.0
45233,28050418,2.7,4.44
45234,28050532,2.3,4.33
45235,28050688,2.05,4.46
45236,28050713,2.8,4.22
45237,28050966,3.15,3.77
45238,28050972,2.85,4.09
45239,28051131,2.7,3.79
45240,28051979,2.95,4.12
45241,28052259,2.55,3.97
45242,28052281,1.85,4.23
45243,28053019,2.4,4.3
45244,28053065,1.8,4.42
45245,28053793,3.1,3.91
45246,28053907,2.2,4.38
45247,28053933,3.35,4.25
45248,28054212,3.05,4.19
45249,28054394,3.65,4.08
45250,28054489,2.8,4.29
45251,28054558,2.4,4.04
45252,28054951,2.45,4.25
45253,28054965,3.45,4.11
45254,28055277,2.4,3.84
45255,28057180,3.45,4.08
45256,28057894,3.45,4.08
45257,28057945,2.1,3.8
45258,28058985,2.6,3.75
45259,28065680,3.7,4.06
45260,28068963,3.05,4.16
45261,28069265,2.35,4.35
45262,28070106,1.8,4.31
45263,28070423,2.5,4.15
45264,28070810,2.5,4.12
45265,28070877,3.15,4.03
45266,28071460,2.65,4.37
45267,28071542,2.15,4.23
45268,28071720,2.65,4.08
45269,28071816,3.1,4.18
45270,28071998,2.1,3.98
45271,28073120,3.0,4.21
45272,28073403,3.0,4.16
45273,28073591,3.15,4.23
45274,28073658,2.95,4.23
45275,28073668,2.1,4.14
45276,28073750,3.15,4.23
45277,28074111,2.1,4.31
45278,28074191,2.05,4.08
45279,28074740,3.45,4.26
45280,28075828,2.7,4.2
45281,28076377,2.3,3.81
45282,28076544,2.25,4.01
45283,28077238,2.67,3.91
45284,28077531,2.8,4.17
45285,28077842,2.55,4.1
45286,28078505,2.5,4.35
45287,28078621,3.2,4.02
45288,28078935,3.25,4.25
45289,28079070,2.55,4.22
45290,28079218,2.4,4.12
45291,28079476,2.5,3.81
45292,28079722,2.5,3.81
45293,28079961,3.0,3.68
45294,28079986,3.3,3.85
45295,28081215,2.55,4.09
45296,28081246,1.95,4.13
45297,28081396,2.27,3.2
45298,28081740,2.35,4.33
45299,28081782,2.55,4.02
45300,28081940,2.6,4.27
45301,28082095,3.1,4.14
45302,28082234,2.1,3.91
45303,28082484,2.5,3.88
45304,28083137,2.55,3.93
45305,28083637,3.3,4.01
45306,28083650,2.9,3.96
45307,28083660,2.55,4.1
45308,28083998,3.1,4.15
45309,28084157,2.55,4.05
45310,28084536,3.3,4.07
45311,28085491,2.2,4.4
45312,28085879,3.0,4.22
45313,28087456,2.35,4.2
45314,28089652,2.45,4.56
45315,28090976,1.5,3.89
45316,28092681,1.8,4.38
45317,28093836,2.3,4.44
45318,28095496,2.85,4.24
45319,28096751,2.25,3.99
45320,28096977,2.5,4.05
45321,28098799,2.4,4.12
45322,28100131,2.15,4.15
45323,28100333,2.4,3.92
45324,28100533,3.5,4.07
45325,28100624,1.8,3.99
45326,28100877,2.6,3.92
45327,28101132,2.2,4.12
45328,28101217,1.8,4.01
45329,28101280,3.05,4.04
45330,28101427,2.55,4.02
45331,28101726,2.75,3.98
45332,28101852,2.3,4.13
45333,28101926,2.35,4.14
45334,28102220,2.55,4.02
45335,28102748,2.55,4.06
45336,28102993,2.55,4.08
45337,28103408,2.6,4.25
45338,28104095,2.55,4.12
45339,28104307,2.05,4.16
45340,28104402,2.5,4.3
45341,28104701,2.5,4.04
45342,28104721,3.65,4.12
45343,28104895,2.4,4.17
45344,28105301,2.9,4.16
45345,28105512,2.45,4.09
45346,28105759,3.1,4.11
45347,28105908,2.35,4.32
45348,28106685,3.05,3.76
45349,28107104,2.45,4.12
45350,28107465,3.15,4.13
45351,28107658,2.7,4.01
45352,28107839,2.4,4.22
45353,28108511,2.7,3.86
45354,28108579,2.3,4.2
45355,28108773,2.35,4.21
45356,28108863,2.6,4.01
45357,28108959,2.9,4.32
